DATED,INV_NO,CUSTOMER,ACODE,CODE,PART_NO,PART_NAME,QTY_SOLD,RATE,DISCOUNT,BASIC,GST_RATE,SPECS,PO_REF,REF_FLD,ICGST,SGST,SHE_CESS,ADDL,ENT_BY,TYPE,ENT_DT,TARR_NO,PONUM,PODATE,OLINE,STORE,UNIT,TARRIFNO,ORD_REV,TIN_NO,DESC_,PLNO,PLDT,ICODE,HSCODE,STORE_NO,PKPU,FRTPU,FULL_INVNO,NO_PACKAGES,FCRATE,FCVALUE,,
04/03/2024,032136,SANIYO ELECTROFAB PRIVATE LIMITED,16S028,90200002,CB70283,HINGE SURFACE,5000,5.83,0,29150,9,-,576 Dt.22/01/24,,2623.5,2623.5,0,0,DMP,40,04/03/2024 11:37:46,85381010,030418,24/01/2024,-,Y,NOS,85381010,,27410715631V,-,-,,90200002,85381010,-,0,0,232403-032136,,0,0,,
04/03/2024,032137,SANIYO ELECTROFAB PRIVATE LIMITED,16S028,90200001,CB70275,FRAME HINGE LOCATOR,5000,2.65,0,13250,9,-,648 Dt.14/02/24,,1192.5,1192.5,0,0,DMP,40,04/03/2024 11:45:09,85381010,030455,16/02/2024,-,Y,NOS,85381010,,27410715631V,-,-,,90200001,85381010,-,0,0,232403-032137,,0,0,,
04/03/2024,032138,EVERGREEN ELECTRICAL PVT LTD,16E005,90200002,CB70283,HINGE SURFACE,2120,5.83,0,12359.6,9,-,EE2-PO/23-24/01635 Dt.27/12/23,,1112.36,1112.36,0,0,DMP,40,04/03/2024 11:48:52,85381010,030366,28/12/2023,-,Y,NOS,85381010,,27801120925V,-,-,,90200002,85381010,-,0,0,232403-032138,,0,0,,
04/03/2024,032139,EVERGREEN ELECTRICAL PVT LTD,16E005,90200002,CB70283,HINGE SURFACE,2000,5.83,0,11660,9,-,EE2-PO/23-24/01767 Dt.18/01/24,,1049.4,1049.4,0,0,DMP,40,04/03/2024 11:51:56,85381010,030454,16/02/2024,-,Y,NOS,85381010,,27801120925V,-,-,,90200002,85381010,-,0,0,232403-032139,,0,0,,
04/03/2024,032140,EVERGREEN ELECTRICAL PVT LTD,16E005,90200002,CB70283,HINGE SURFACE,880,5.83,0,5130.4,9,-,EE2-PO/23-24/01973 Dt.20/02/24,,461.74,461.74,0,0,DMP,40,04/03/2024 11:53:26,85381010,030468,20/02/2024,-,Y,NOS,85381010,,27801120925V,-,-,,90200002,85381010,-,0,0,232403-032140,,0,0,,
04/03/2024,032140,EVERGREEN ELECTRICAL PVT LTD,16E005,90200001,CB70275,FRAME HINGE LOCATOR,5000,2.65,0,13250,9,-,EE2-PO/23-24/01973 Dt.20/02/24,,1192.5,1192.5,0,0,DMP,40,04/03/2024 11:53:26,85381010,030468,20/02/2024,-,Y,NOS,85381010,,27801120925V,-,-,,90200001,85381010,-,0,0,232403-032140,,0,0,,
05/03/2024,032141,SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,16S062,90020226,DBPPS563SD,P&S 63A 5PIN 8MOD SD IP30 - PLASTIC,60,3619.2129,0,217152.77,9,-,1530518342 Dt.29/01/24,,19543.75,19543.75,0,0,DMP,40,05/03/2024 13:29:13,85371000,030432,02/02/2024,-,Y,NOS,85371000,,-,-,-,,90020226,85371000,-,0,0,232403-032141,,0,0,,
05/03/2024,032142,SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,16S062,90020226,DBPPS563SD,P&S 63A 5PIN 8MOD SD IP30 - PLASTIC,25,3619.2129,0,90480.32,9,-,1530518856 Dt.31/01/24,,8143.23,8143.23,0,0,DMP,40,05/03/2024 13:35:31,85371000,030431,01/02/2024,-,Y,NOS,85371000,,-,-,-,,90020226,85371000,-,0,0,232403-032142,,0,0,,
05/03/2024,032143,SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,16S062,90020038,DBENC004SD,ENCLOSURE 4W SD IP30 - PREMIUM (DBENC004SD),2046,100.296,0,205205.62,9,-,1530520936 Dt.14/02/24,,18468.51,18468.51,0,0,DMP,40,05/03/2024 13:36:48,85371000,030452,14/02/2024,-,Y,NOS,85371000,,-,-,-,,90020038,85371000,-,0,0,232403-032143,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200146,DB72131CGCCACX,FG_TOP HOUSING-1 VE_DB72131CGCCACX,9,354.22,0,3187.98,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,286.92,286.92,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200146,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200149,DB72132CGCCACX,FG_TOP HOUSING-2 VE_DB72132CGCCACX,9,205.965,0,1853.68,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,166.83,166.83,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200149,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200228,DB72124BHCWAWX,FG_SIDE HOUSING-2 HE_DB72124BHCWAWX,4,330.34,0,1321.36,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,118.92,118.92,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200228,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200224,DB72123BHCWAWX,FG_SIDE HOUSING-1 HE_DB72123BHCWAWX,4,362.18,0,1448.72,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,130.38,130.38,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200224,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200269,DB72113AXC295X,FG_TOP HOUSING-1 DOUBLE STACK_DB72113AXC295X,1,922.36,0,922.36,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,83.01,83.01,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200269,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200155,DB72101MXC035X,FG_TOP/BOTTOM HOUSING FLANGE END_DB72101MXC035X,4,88.555,0,354.22,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,31.88,31.88,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200155,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200159,DB72103MXC035X,FG_TOP HOUSING-1 FE DOUBLE STACK_DB72103MXC035X,2,88.555,0,177.11,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,15.94,15.94,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200159,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200161,DB72104MXC035X,FG_TOP HOUSING-2 FE DOUBLE STACK_DB72104MXC035X,2,88.555,0,177.11,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,15.94,15.94,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200161,85389000,-,0,0,232403-032144,,0,0,,
