DATED,INV_NO,CUSTOMER,ACODE,CODE,PART_NO,PART_NAME,QTY_SOLD,RATE,DISCOUNT,BASIC,GST_RATE,SPECS,PO_REF,REF_FLD,ICGST,SGST,SHE_CESS,ADDL,ENT_BY,TYPE,ENT_DT,TARR_NO,PONUM,PODATE,OLINE,STORE,UNIT,TARRIFNO,ORD_REV,TIN_NO,DESC_,PLNO,PLDT,ICODE,HSCODE,STORE_NO,PKPU,FRTPU,FULL_INVNO,NO_PACKAGES,FCRATE,FCVALUE,,
01/10/2023,006484,VIVA ENTERPRISES,06V132,22030001,-,POWDER BLACK SATIN,20,195.55,0,3911,9,-,,,351.99,351.99,0,0,GVM,4B,01/10/2023 10:02:00,,,,,Y,KGS,39079990,,-,-,-,,22030001,72199090,,0,,232400-006484,0,0,0,,
01/10/2023,006484,VIVA ENTERPRISES,06V132,22080004,-,POWDER PENCIL GRAY,20,250,0,5000,9,-,,,450,450,0,0,GVM,4B,01/10/2023 10:02:00,,,,,Y,KGS,39079990,,-,-,-,,22080004,72199090,,0,,232400-006484,0,0,0,,
01/10/2023,006485,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92310277,L001577353NCPAC,CVR- LATCH LH STRUCTURAL,900,73.07,0,65763,9,-,1001252- Dt.14/09/23,,5918.67,5918.67,0,0,GVM,40,01/10/2023 10:59:21,94012000,000316,19/09/2023,-,Y,NOS,-,,2755041004V,-,-,,92310277,94012000,-,0,0,232400-006485,20,0,0,,
01/10/2023,006486,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010166,0K030365,TOWEL BAR 60% SEAT TCS BLACK,10,76.65,0,766.5,9,-,1001344- Dt.04/09/23,,68.98,68.98,0,0,GVM,40,01/10/2023 11:09:32,94012000,000282,04/09/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010166,94012000,-,0,0,232400-006486,,0,0,,
01/10/2023,006487,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92310277,L001577353NCPAC,CVR- LATCH LH STRUCTURAL,900,73.07,0,65763,9,-,1001252- Dt.14/09/23,,5918.67,5918.67,0,0,GVM,40,01/10/2023 11:37:55,94012000,000316,19/09/2023,-,Y,NOS,-,,2755041004V,-,-,,92310277,94012000,-,0,0,232400-006487,20,0,0,,
01/10/2023,006487,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010237,L001577352NCPAC,LEAR_COVER LATCH RH STRUCTURE SIDE PLATE MIDSIZE-U301,900,73.07,0,65763,9,-,1001252- Dt.14/09/23,,5918.67,5918.67,0,0,GVM,40,01/10/2023 11:37:55,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,,92010237,94012000,-,0,0,232400-006487,20,0,0,,
01/10/2023,006488,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010344,L001760195NCPAD,ASM HANDLE - ADJUSTER TOWEL BAR,175,86.39,0,15118.25,9,-,1001415 Dt.30/08/23,,1360.64,1360.64,0,0,GVM,40,01/10/2023 11:47:06,94012000,000295,08/09/2023,-,Y,NOS,-,,-,-,-,,92010344,94012000,-,0,0,232400-006488,7,0,0,,
01/10/2023,006488,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010343,L001738381NCPAD,HANDLE ADJUSTER TOWEL BAR Z101,400,58.46,0,23384,9,-,1001415 Dt.30/08/23,,2104.56,2104.56,0,0,GVM,40,01/10/2023 11:47:06,94012000,000295,08/09/2023,-,Y,NOS,-,,-,-,-,,92010343,94012000,-,0,0,232400-006488,8,0,0,,
01/10/2023,006488,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010345,L001760194NCPAC,TUBE HANDLE ADJUSTER,150,58.58,0,8787,9,-,1001415 Dt.30/08/23,,790.83,790.83,0,0,GVM,40,01/10/2023 11:47:06,94012000,000295,08/09/2023,-,Y,NOS,-,,-,-,-,,92010345,94012000,-,0,0,232400-006488,3,0,0,,
01/10/2023,006489,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020035,L002372236LBLAA,MANUAL P112 PASSIVE TRACK ASSEMBLY 120MM,60,167.05,0,10023,9,-,1001344- Dt.04/09/23,,902.07,902.07,0,0,KRC,40,01/10/2023 12:35:45,94012000,000282,04/09/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020035,94012000,-,0,0,232400-006489,,0,0,,
01/10/2023,006489,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020034,L002372235LBLAA,MANUAL P112 ACTIVE TRACK ASSEMBLY 120MM,60,112.41,0,6744.6,9,-,1001344- Dt.04/09/23,,607.01,607.01,0,0,KRC,40,01/10/2023 12:35:45,94012000,000282,04/09/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020034,94012000,-,0,0,232400-006489,,0,0,,
01/10/2023,006490,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010085,2B030278,BOLERO FRESH CO DRIVER MOUNTING,15,356.4,0,5346,9,-,1001344- Dt.04/09/23,,481.14,481.14,0,0,KRC,40,01/10/2023 13:23:54,94012000,000282,04/09/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010085,94012000,-,0,0,232400-006490,,0,0,,
01/10/2023,006491,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020035,L002372236LBLAA,MANUAL P112 PASSIVE TRACK ASSEMBLY 120MM,60,167.05,0,10023,9,-,1001344- Dt.04/09/23,,902.07,902.07,0,0,KRC,40,01/10/2023 14:42:30,94012000,000282,04/09/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020035,94012000,-,0,0,232400-006491,,0,0,,
01/10/2023,006491,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010193,20040516,SLIDER PASSIVE NGS 8STR WITH M8 BOLT,100,111.99,0,11199,9,-,1001344- Dt.04/09/23,,1007.91,1007.91,0,0,KRC,40,01/10/2023 14:42:30,94012000,000282,04/09/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010193,94012000,-,0,0,232400-006491,,0,0,,
01/10/2023,006491,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010085,2B030278,BOLERO FRESH CO DRIVER MOUNTING,29,356.4,0,10335.6,9,-,1001344- Dt.04/09/23,,930.2,930.2,0,0,KRC,40,01/10/2023 14:42:30,94012000,000282,04/09/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010085,94012000,-,0,0,232400-006491,,0,0,,
01/10/2023,006491,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010191,20040515,SLIDER ACTIVE DRIVER NGS 8STR WITH M8 BOLT,100,167.02,0,16702,9,-,1001344- Dt.04/09/23,,1503.18,1503.18,0,0,KRC,40,01/10/2023 14:42:30,94012000,000282,04/09/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010191,94012000,-,0,0,232400-006491,,0,0,,
01/10/2023,006491,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020034,L002372235LBLAA,MANUAL P112 ACTIVE TRACK ASSEMBLY 120MM,60,112.41,0,6744.6,9,-,1001344- Dt.04/09/23,,607.01,607.01,0,0,KRC,40,01/10/2023 14:42:30,94012000,000282,04/09/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020034,94012000,-,0,0,232400-006491,,0,0,,
01/10/2023,006492,THAKKAR FABRICATOR,06T031,22010002,-,POWDER BLACK GLOSSY,20,236.78,0,4735.6,9,-,,,426.2,426.2,0,0,GVM,4B,01/10/2023 15:20:17,,,,,Y,KGS,39079990,,27220615971V,-,-,,22010002,39073010,,0,,232400-006492,0,0,0,,
01/10/2023,006493,LEAR AUTOMOTIVE INDIA PRIVATE LIMITED,16L041,92010133,L0278681,RING METAL-MINI,13000,11.57,0,150410,18,-,1001643 Dt.29/08/23,,27073.8,0,0,0,GVM,40,01/10/2023 17:51:52,94012000,000293,06/09/2023,-,Y,NOS,94012000,,33611603748,-,-,,92010133,94012000,-,0,0,232400-006493,26,0,0,,
01/10/2023,006494,SAURER TEXTILE SOLUTIONS PVT.LTD.,16S031,92160001,TP760297031D,BRACKET POWDER PAINTED 6029703 PK1580_TP760297031D,360,85.6,0,30816,18,-,4530046216. DT.09/05/23,,5546.88,0,0,0,GVM,40,01/10/2023 19:02:27,94012000,000314,17/09/2023,-,Y,NOS,94012000,,24171102012,-,-,01/10/2023,92160001,84483290,-,0,0,232400-006494,10,0,0,,
01/10/2023,006495,VIVA ENTERPRISES,06V132,22040001,-,POWDER BLACK MATT,20,231.22,0,4624.4,9,-,,,416.2,416.2,0,0,GVM,4B,01/10/2023 18:24:09,,,,,Y,KGS,39079990,,-,-,-,,22040001,72199090,,0,,232400-006495,0,0,0,,
01/10/2023,006496,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010087,2B030277,BOLERO FRESH DRIVER MOUNTING,54,322.52,0,17416.08,9,-,1001589 DT.06/09/23,,1567.45,1567.45,0,0,KAB,40,01/10/2023 18:38:15,94012000,000291,06/09/2023,-,Y,NOS,94012000,,-,-,-,01/10/2023,92010087,94012000,-,0,0,232400-006496,-,0,0,,
01/10/2023,006496,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010085,2B030278,BOLERO FRESH CO DRIVER MOUNTING,54,378.27,0,20426.58,9,-,1001589 DT.06/09/23,,1838.39,1838.39,0,0,KAB,40,01/10/2023 18:38:15,94012000,000291,06/09/2023,-,Y,NOS,94012000,,-,-,-,01/10/2023,92010085,94012000,-,0,0,232400-006496,-,0,0,,
01/10/2023,006497,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010289,L0755487AA,ASM ADJUSTER 2 WAY MNL,100,111.18,0,11118,9,-,1001415 Dt.30/08/23,,1000.62,1000.62,0,0,KAB,40,01/10/2023 18:39:08,94012000,000295,08/09/2023,-,Y,NOS,-,,-,-,-,,92010289,94012000,-,0,0,232400-006497,5,0,0,,
01/10/2023,006497,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010272,L0755442AA,ASM ADJUSTER 2 WAY MNLCO DR SLX 150MM ACTIVE,50,176.39,0,8819.5,9,-,1001415 Dt.30/08/23,,793.76,793.76,0,0,KAB,40,01/10/2023 18:39:08,94012000,000295,08/09/2023,-,Y,NOS,-,,-,-,-,,92010272,94012000,-,0,0,232400-006497,5,0,0,,
01/10/2023,006497,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010270,L0755431AA,ASM ADJUSTER 2 WAY MNL DR SLX 150MM ACTIVE,50,176.39,0,8819.5,9,-,1001415 Dt.30/08/23,,793.76,793.76,0,0,KAB,40,01/10/2023 18:39:08,94012000,000295,08/09/2023,-,Y,NOS,-,,-,-,-,,92010270,94012000,-,0,0,232400-006497,5,0,0,,
01/10/2023,006498,SCHNEIDER ELECTRIC INDIA PVTL TD-A NAGAR,16S061,91020012,SK91111  ,BRACKET ASSY FN 125,690,58.84,0,40599.6,9,-,1530501769 Dt.20/09/23,,3653.96,3653.96,0,0,GVM,40,01/10/2023 19:01:23,85381010,000319,20/09/2023,-,Y,NOS,85381010,,-,-,-,,91020012,85381010,-,0,0,232400-006498,23,0,0,,
01/10/2023,006499,FAURECIA  AUTOMOTIVE SEATING (I) PVT LTD-MANESAR,16F004,97060001,TRACK COMPONENT_3635628,TRACK COMPONENT_3635628  - 4CB REAR SPACER,3000,6.72,0,20160,18,-,4700026984 Dt.03/05/23,,3628.8,0,0,0,GVM,40,01/10/2023 19:07:34,84671900,000110,11/06/2023,-,Y,NOS,-,,06901933349,-,-,,97060001,84671900,-,0,0,232400-006499,15,0,0,,
01/10/2023,006499,FAURECIA  AUTOMOTIVE SEATING (I) PVT LTD-MANESAR,16F004,97060003,FASTENER_4537384C,FASTENER_4537384C - BRIDGE,5000,2.62,0,13100,18,-,4700026984 Dt.03/05/23,,2358,0,0,0,GVM,40,01/10/2023 19:07:34,84671900,000110,11/06/2023,-,Y,NOS,-,,06901933349,-,-,,97060003,84671900,-,0,0,232400-006499,10,0,0,,
01/10/2023,006499,FAURECIA  AUTOMOTIVE SEATING (I) PVT LTD-MANESAR,16F004,97060002,TRACK COMPONENT _3635632,TRACK COMPONENT _3635632- 4CB FRONT SPACER,3000,2.83,0,8490,18,-,4700026984 Dt.03/05/23,,1528.2,0,0,0,GVM,40,01/10/2023 19:07:34,84671900,000110,11/06/2023,-,Y,NOS,-,,06901933349,-,-,,97060002,84671900,-,0,0,232400-006499,6,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010240,L0577346AA,LEAR_PLATE ACTUATOR INTERNAL REINFO PLATE-U301,2000,5.98,0,11960,9,-,1001252- DT.14/09/23,,1076.4,1076.4,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010240,94012000,-,0,0,232400-006500,3,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010133,L0278681,RING METAL-MINI,2000,10.79,0,21580,9,-,1001252- DT.14/09/23,,1942.2,1942.2,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010133,94012000,-,0,0,232400-006500,4,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010091,L0306083,BRKT. FERROUS LATCH LEVER M2EL  S2,2000,13.29,0,26580,9,-,1001252- DT.14/09/23,,2392.2,2392.2,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010091,94012000,-,0,0,232400-006500,4,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010097,L0246101,DISC MINI,4000,4.28,0,17120,9,-,1001252- DT.14/09/23,,1540.8,1540.8,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010097,94012000,-,0,0,232400-006500,1,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010111,00042658,LATCH MOTION TRIGGER CARTRIDGE,2000,15.76,0,31520,9,-,1001252- DT.14/09/23,,2836.8,2836.8,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010111,94012000,-,0,0,232400-006500,10,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010161,L0316340,SPACER GM-S2 TRACK,1000,2.33,0,2330,9,-,1001252- DT.14/09/23,,209.7,209.7,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010161,94012000,-,0,0,232400-006500,1,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92310279,L001577344NCPAA,ACTUATOR RH RELEASE LE,1200,3.64,0,4368,9,-,1001252- DT.14/09/23,,393.12,393.12,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,-,,2755041004V,-,-,01/10/2023,92310279,94012000,-,0,0,232400-006500,1,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010239,L0577343AA,LEAR_ACTUATOR RH RELEASE LVR-U301,1200,3.7,0,4440,9,-,1001252- DT.14/09/23,,399.6,399.6,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010239,94012000,-,0,0,232400-006500,1,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010185,L0144920AA03,BRKT- FERROUS M2EL LATCH HOUSING,2000,17.28,0,34560,9,-,1001252- DT.14/09/23,,3110.4,3110.4,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010185,94012000,-,0,0,232400-006500,10,0,0,,
01/10/2023,006500,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010189,L0485033AA,LATCH - LEVER  RH PRODUCT U301 BASE/MID TRACK,300,21.96,0,6588,9,-,1001252- DT.14/09/23,,592.92,592.92,0,0,GVM,40,01/10/2023 20:15:53,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,01/10/2023,92010189,94012000,-,0,0,232400-006500,1,0,0,,
01/10/2023,006501,LEAR AUTOMOTIVE INDIA PRIVATE LIMITED,16L041,92010097,L0246101,DISC MINI,21000,4.42,0,92820,18,-,1001643 Dt.29/08/23,,16707.6,0,0,0,GVM,40,01/10/2023 20:31:11,94012000,000293,06/09/2023,-,Y,NOS,94012000,,33611603748,-,-,,92010097,94012000,-,0,0,232400-006501,21,0,0,,
01/10/2023,006502,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010022,45216-029-01-N-E,BUSBAR SUPPORT WITH LUG (45216-029-01-N),990,69.38,0,68686.2,18,-,RAL 9003 - 1105357611 Dt.17/08/23,,12363.52,0,0,0,GVM,40,01/10/2023 20:36:07,85381010,000325,25/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010022,85381010,-,0,0,232400-006502,33,0,0,,
01/10/2023,006502,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010066,45216-031-01-N-E,MIDDLE BRACE 2500A PIU (45216-031-01-N),120,55.34,0,6640.8,18,-,RAL 9003 - 1105357611 Dt.17/08/23,,1195.34,0,0,0,GVM,40,01/10/2023 20:36:07,85381010,000325,25/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010066,85381010,-,0,0,232400-006502,3,0,0,,
01/10/2023,006502,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010068,45216-612-01-N-E,TIE CHANNEL COVER PLATE (45216-612-01-N),23,9.84,0,226.32,18,-,RAL 9003 - 1105357611 Dt.17/08/23,,40.74,0,0,0,GVM,40,01/10/2023 20:36:07,85381010,000325,25/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010068,85381010,-,0,0,232400-006502,1,0,0,,
01/10/2023,006502,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010017,45216-627-09-N-E,BOTTOM PRESSURE PLATE 2500A (45216-627-09-N),175,37.57,0,6574.75,18,-,RAL 9003 - 1105357611 Dt.17/08/23,,1183.46,0,0,0,GVM,40,01/10/2023 20:36:07,85381010,000325,25/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010017,85381010,-,0,0,232400-006502,7,0,0,,
01/10/2023,006502,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010067,45216-108-03-N-E,TIE CHANNEL (45216-108-03-N),480,137.26,0,65884.8,18,-,RAL 9003 - 1105357611 Dt.17/08/23,,11859.26,0,0,0,GVM,40,01/10/2023 20:36:07,85381010,000325,25/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010067,85381010,-,0,0,232400-006502,32,0,0,,
02/10/2023,006503,VIVA ENTERPRISES,06V132,22030001,-,POWDER BLACK SATIN,20,195.55,0,3911,9,-,,,351.99,351.99,0,0,GVM,4B,02/10/2023 10:19:45,,,,,Y,KGS,39079990,,-,-,-,,22030001,72199090,,0,,232400-006503,0,0,0,,
02/10/2023,006503,VIVA ENTERPRISES,06V132,22040001,-,POWDER BLACK MATT,20,231.22,0,4624.4,9,-,,,416.2,416.2,0,0,GVM,4B,02/10/2023 10:19:45,,,,,Y,KGS,39079990,,-,-,-,,22040001,72199090,,0,,232400-006503,0,0,0,,
02/10/2023,006503,VIVA ENTERPRISES,06V132,22080004,-,POWDER PENCIL GRAY,20,250,0,5000,9,-,,,450,450,0,0,GVM,4B,02/10/2023 10:19:45,,,,,Y,KGS,39079990,,-,-,-,,22080004,72199090,,0,,232400-006503,0,0,0,,
02/10/2023,006503,VIVA ENTERPRISES,06V132,22060008,-,POWDER_EP SLUDGE TEXTURE BLACK,10,158,0,1580,9,-,,,142.2,142.2,0,0,GVM,4B,02/10/2023 10:19:45,,,,,Y,KGS,39079990,,-,-,-,,22060008,39073010,,0,,232400-006503,0,0,0,,
02/10/2023,006504,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92310277,L001577353NCPAC,CVR- LATCH LH STRUCTURAL,900,73.07,0,65763,9,-,1001252- Dt.14/09/23,,5918.67,5918.67,0,0,GVM,40,02/10/2023 12:44:16,94012000,000316,19/09/2023,-,Y,NOS,-,,2755041004V,-,-,,92310277,94012000,-,0,0,232400-006504,20,0,0,,
02/10/2023,006504,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010237,L001577352NCPAC,LEAR_COVER LATCH RH STRUCTURE SIDE PLATE MIDSIZE-U301,900,73.07,0,65763,9,-,1001252- Dt.14/09/23,,5918.67,5918.67,0,0,GVM,40,02/10/2023 12:44:16,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,,92010237,94012000,-,0,0,232400-006504,20,0,0,,
02/10/2023,006504,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010238,L0577336AA,LEAR_COVER LATCH RH PROTCTION MIDSIZE-U301,800,27.87,0,22296,9,-,1001252- Dt.14/09/23,,2006.64,2006.64,0,0,GVM,40,02/10/2023 12:44:16,94012000,000316,19/09/2023,-,Y,NOS,94012000,,2755041004V,-,-,,92010238,94012000,-,0,0,232400-006504,10,0,0,,
02/10/2023,006504,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92310278,L001577337NCPAB,CVR- LATCH LH PROTECTIVE,800,27.48,0,21984,9,-,1001252- Dt.14/09/23,,1978.56,1978.56,0,0,GVM,40,02/10/2023 12:44:16,94012000,000316,19/09/2023,-,Y,NOS,-,,2755041004V,-,-,,92310278,94012000,-,0,0,232400-006504,10,0,0,,
02/10/2023,006505,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010067,45216-108-03-N-E,TIE CHANNEL (45216-108-03-N),150,137.26,0,20589,18,-,RAL 9003 - 1105357611 Dt.17/08/23,,3706.02,0,0,0,GVM,40,02/10/2023 14:51:48,85381010,000325,25/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010067,85381010,-,0,0,232400-006505,10,0,0,,
02/10/2023,006505,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010017,45216-627-09-N-E,BOTTOM PRESSURE PLATE 2500A (45216-627-09-N),350,37.57,0,13149.5,18,-,RAL 9003 - 1105357611 Dt.17/08/23,,2366.91,0,0,0,GVM,40,02/10/2023 14:51:48,85381010,000325,25/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010017,85381010,-,0,0,232400-006505,14,0,0,,
02/10/2023,006506,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010068,45216-612-01-N,TIE CHANNEL COVER PLATE (45216-612-01-N),951,9.55,0,9082.05,18,-,1105399225 Dt.13/09/23,,1634.77,0,0,0,GVM,40,02/10/2023 15:03:57,85381010,000307,13/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010068,85381010,-,0,0,232400-006506,9,0,0,,
02/10/2023,006506,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010067,45216-108-03-N,TIE CHANNEL (45216-108-03-N),70,129.26,0,9048.2,18,-,1105399225 Dt.13/09/23,,1628.68,0,0,0,GVM,40,02/10/2023 15:03:57,85381010,000307,13/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010067,85381010,-,0,0,232400-006506,5,0,0,,
02/10/2023,006506,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010023,45216-029-02-N,BUSBAR SUPPORT WITHOUT LUG (45216-029-02-N),100,64.91,0,6491,18,-,1105399225 Dt.13/09/23,,1168.38,0,0,0,GVM,40,02/10/2023 15:03:57,85381010,000307,13/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010023,85381010,-,0,0,232400-006506,3,0,0,,
02/10/2023,006506,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010008,45216-104-01B-N,BOTTOM COVER FOR 2500A JOINT PACK (45216-104-01B-N),27,137.32,0,3707.64,18,-,1105399225 Dt.13/09/23,,667.38,0,0,0,GVM,40,02/10/2023 15:03:57,85381010,000307,13/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010008,85381010,-,0,0,232400-006506,2,0,0,,
02/10/2023,006506,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010045,45216-686-07-N,END SURGE CLAMP - 1600A (45216-686-07-N),130,62.1,0,8073,18,-,1105399225 Dt.13/09/23,,1453.14,0,0,0,GVM,40,02/10/2023 15:03:57,85381010,000307,13/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010045,85381010,-,0,0,232400-006506,13,0,0,,
02/10/2023,006507,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010072,45216-106-01-N,TOP COVER FOR 5000A JOINT PACK (45216-106-01-N),11,269.04,0,2959.44,18,-,1105410501 Dt.21/09/23,,532.7,0,0,0,GVM,40,02/10/2023 15:17:05,85381010,000322,21/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010072,85381010,-,0,0,232400-006507,2,0,0,,
02/10/2023,006507,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010071,45216-106-45-N,TOP COVER FOR 4000A JOINT PACK (45216-106-45-N),42,228.32,0,9589.44,18,-,1105410501 Dt.21/09/23,,1726.1,0,0,0,GVM,40,02/10/2023 15:17:05,85381010,000322,21/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010071,85381010,-,0,0,232400-006507,6,0,0,,
02/10/2023,006507,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010047,45216-686-09-N,END SURGE CLAMP - 2000A (45216-686-09-N),47,71.33,0,3352.51,18,-,1105410501 Dt.21/09/23,,603.45,0,0,0,GVM,40,02/10/2023 15:17:05,85381010,000322,21/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010047,85381010,-,0,0,232400-006507,2,0,0,,
02/10/2023,006507,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010010,45216-106-01B-N,BOTTOM COVER FOR 3200A JOINT PACK (45216-106-01B-N),100,269.8,0,26980,18,-,1105410501 Dt.21/09/23,,4856.4,0,0,0,GVM,40,02/10/2023 15:17:05,85381010,000322,21/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010010,85381010,-,0,0,232400-006507,13,0,0,,
02/10/2023,006507,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010025,45216-622-07-N,DUCT TOP BACK PLATE - 1250A (45216-622-07-N),3,36.18,0,108.54,18,-,1105410501 Dt.21/09/23,,19.54,0,0,0,GVM,40,02/10/2023 15:17:05,85381010,000322,21/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010025,85381010,-,0,0,232400-006507,1,0,0,,
02/10/2023,006507,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010005,45216-102-08-N,BOTTOM COVER FOR 2000A JOINT PACK (45216-102-08-N),60,76.02,0,4561.2,18,-,1105410501 Dt.21/09/23,,821.02,0,0,0,GVM,40,02/10/2023 15:17:05,85381010,000322,21/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010005,85381010,-,0,0,232400-006507,3,0,0,,
02/10/2023,006507,SCHNEIDER ELECTRIC INFRA LTD,16S038,91010023,45216-029-02-N,BUSBAR SUPPORT WITHOUT LUG (45216-029-02-N),50,63.97,0,3198.5,18,-,1105410501 Dt.21/09/23,,575.73,0,0,0,GVM,40,02/10/2023 15:17:05,85381010,000322,21/09/2023,-,Y,NOS,85381010,,24192201057,-,-,,91010023,85381010,-,0,0,232400-006507,2,0,0,,
