DATED,INV_NO,CUSTOMER,ACODE,CODE,PART_NO,PART_NAME,QTY_SOLD,RATE,DISCOUNT,BASIC,GST_RATE,SPECS,PO_REF,REF_FLD,ICGST,SGST,SHE_CESS,ADDL,ENT_BY,TYPE,ENT_DT,TARR_NO,PONUM,PODATE,OLINE,STORE,UNIT,TARRIFNO,ORD_REV,TIN_NO,DESC_,PLNO,PLDT,ICODE,HSCODE,STORE_NO,PKPU,FRTPU,FULL_INVNO,NO_PACKAGES,FCRATE,FCVALUE,,
01/07/2023,003330,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020034,L002372235LBLAA,MANUAL P112 ACTIVE TRACK ASSEMBLY 120MM,80,117.36,0,9388.8,9,-,1001344- Dt.24/05/23,,844.99,844.99,0,0,GVM,40,01/07/2023 10:45:56,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020034,94012000,-,0,0,232400-003330,4,0,0,,
01/07/2023,003330,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010204,20040030,SLIDER PASSIVE DR MARSHAL 2000,100,118.38,0,11838,9,-,1001344- Dt.24/05/23,,1065.42,1065.42,0,0,GVM,40,01/07/2023 10:45:56,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010204,94012000,-,0,0,232400-003330,3,0,0,,
01/07/2023,003330,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010193,20040516,SLIDER PASSIVE NGS 8STR WITH M8 BOLT,40,118.38,0,4735.2,9,-,1001344- Dt.24/05/23,,426.17,426.17,0,0,GVM,40,01/07/2023 10:45:56,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010193,94012000,-,0,0,232400-003330,1,0,0,,
01/07/2023,003330,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010199,2B040516,SLIDER PASSIVE BOLERO FRESH WITH M8 BOLT,42,119.35,0,5012.7,9,-,1001344- Dt.24/05/23,,451.14,451.14,0,0,GVM,40,01/07/2023 10:45:56,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010199,94012000,-,0,0,232400-003330,1,0,0,,
01/07/2023,003330,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020035,L002372236LBLAA,MANUAL P112 PASSIVE TRACK ASSEMBLY 120MM,80,176.49,0,14119.2,9,-,1001344- Dt.24/05/23,,1270.73,1270.73,0,0,GVM,40,01/07/2023 10:45:56,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020035,94012000,-,0,0,232400-003330,2,0,0,,
01/07/2023,003330,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010191,20040515,SLIDER ACTIVE DRIVER NGS 8STR WITH M8 BOLT,40,176.46,0,7058.4,9,-,1001344- Dt.24/05/23,,635.26,635.26,0,0,GVM,40,01/07/2023 10:45:56,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010191,94012000,-,0,0,232400-003330,2,0,0,,
01/07/2023,003330,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010203,20040371,SLIDER ASSY ACTIVE SINGLE CAB COMM LOOK,100,175.33,0,17533,9,-,1001344- Dt.24/05/23,,1577.97,1577.97,0,0,GVM,40,01/07/2023 10:45:56,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010203,94012000,-,0,0,232400-003330,5,0,0,,
01/07/2023,003331,VIVA ENTERPRISES,06V132,22030001,-,POWDER BLACK SATIN,20,195.55,0,3911,9,-,,,351.99,351.99,0,0,GVM,4B,01/07/2023 11:21:33,,,,,Y,KGS,39079990,,-,-,-,,22030001,72199090,,0,,232400-003331,0,0,0,,
01/07/2023,003332,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010193,20040516,SLIDER PASSIVE NGS 8STR WITH M8 BOLT,40,118.38,0,4735.2,9,-,1001344- Dt.24/05/23,,426.17,426.17,0,0,GVM,40,01/07/2023 12:18:36,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010193,94012000,-,0,0,232400-003332,1,0,0,,
01/07/2023,003332,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010191,20040515,SLIDER ACTIVE DRIVER NGS 8STR WITH M8 BOLT,40,176.46,0,7058.4,9,-,1001344- Dt.24/05/23,,635.26,635.26,0,0,GVM,40,01/07/2023 12:18:36,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010191,94012000,-,0,0,232400-003332,2,0,0,,
01/07/2023,003332,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020034,L002372235LBLAA,MANUAL P112 ACTIVE TRACK ASSEMBLY 120MM,80,117.36,0,9388.8,9,-,1001344- Dt.24/05/23,,844.99,844.99,0,0,GVM,40,01/07/2023 12:18:36,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020034,94012000,-,0,0,232400-003332,4,0,0,,
01/07/2023,003332,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020035,L002372236LBLAA,MANUAL P112 PASSIVE TRACK ASSEMBLY 120MM,80,176.49,0,14119.2,9,-,1001344- Dt.24/05/23,,1270.73,1270.73,0,0,GVM,40,01/07/2023 12:18:36,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,,97020035,94012000,-,0,0,232400-003332,2,0,0,,
01/07/2023,003333,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010032,2K040374,2R BENCH  FLOOR MTG BKT BLACK,312,113.37,0,35371.44,9,-,1001344- Dt.24/05/23,,3183.43,3183.43,0,0,GVM,40,01/07/2023 15:12:11,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010032,94012000,-,0,0,232400-003333,8,0,0,,
01/07/2023,003333,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010005,L0363804AA,1R TOWEL BAR W105,210,39.75,0,8347.5,9,-,1001344- Dt.24/05/23,,751.28,751.28,0,0,GVM,40,01/07/2023 15:12:11,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010005,94012000,-,0,0,232400-003333,2,0,0,,
01/07/2023,003333,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010008,2K040375,2R  40 BKT ASSY FLOOR MTG BLACK,160,118.35,0,18936,9,-,1001344- Dt.24/05/23,,1704.24,1704.24,0,0,GVM,40,01/07/2023 15:12:11,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010008,94012000,-,0,0,232400-003333,4,0,0,,
01/07/2023,003333,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010165,0K030364,TOWEL BAR 40% SEAT TCS BLACK,120,46.44,0,5572.8,9,-,1001344- Dt.24/05/23,,501.55,501.55,0,0,GVM,40,01/07/2023 15:12:11,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010165,94012000,-,0,0,232400-003333,3,0,0,,
01/07/2023,003333,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010020,00040392,2R 6040 IVR LATCH ACT MECH FRT,100,21.93,0,2193,9,-,1001344- Dt.24/05/23,,197.37,197.37,0,0,GVM,40,01/07/2023 15:12:11,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010020,94012000,-,0,0,232400-003333,2,0,0,,
01/07/2023,003333,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010112,2K040426,LINK TUBE ASSLY 40 BLACK,120,54.16,0,6499.2,9,-,1001344- Dt.24/05/23,,584.93,584.93,0,0,GVM,40,01/07/2023 15:12:11,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010112,94012000,-,0,0,232400-003333,3,0,0,,
01/07/2023,003334,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370003,D8MS-24660,S201 LOWER PIVOT HINGE ASSY CENTER,72,183.2,0,13190.4,14,-,PO-S0034 Dt.01/04/23,,1846.66,1846.66,0,0,GVM,40,01/07/2023 15:18:47,87089900,000001,03/04/2023,-,Y,NOS,-,,N/A,-,-,,92370003,87089900,-,0,0,232400-003334,6,0,0,,
01/07/2023,003334,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370005,D8MS-24665,S201 STRIKER ROD ASSY LH,90,59.64,0,5367.6,14,-,PO-S0034 Dt.01/04/23,,751.46,751.46,0,0,GVM,40,01/07/2023 15:18:47,87089900,000001,03/04/2023,-,Y,NOS,-,,N/A,-,-,,92370005,87089900,-,0,0,232400-003334,6,0,0,,
01/07/2023,003334,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370002,D8MS-24654,S201 LOVER PIVOT HINGE ASSY LH,18,108.84,0,1959.12,14,-,PO-S0034 Dt.01/04/23,,274.28,274.28,0,0,GVM,40,01/07/2023 15:18:47,87089900,000001,03/04/2023,-,Y,NOS,-,,N/A,-,-,,92370002,87089900,-,0,0,232400-003334,1,0,0,,
01/07/2023,003334,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370004,D8MS-24661,S201 STRIKER ROD ASSY RH,90,59.64,0,5367.6,14,-,PO-S0034 Dt.01/04/23,,751.46,751.46,0,0,GVM,40,01/07/2023 15:18:47,87089900,000001,03/04/2023,-,Y,NOS,-,,N/A,-,-,,92370004,87089900,-,0,0,232400-003334,6,0,0,,
01/07/2023,003334,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370001,D8MS-24680,S201 LOVER PIVOT HINGE ASSY RH,216,108.84,0,23509.44,14,-,PO-S0034 Dt.01/04/23,,3291.32,3291.32,0,0,GVM,40,01/07/2023 15:18:47,87089900,000001,03/04/2023,-,Y,NOS,-,,N/A,-,-,,92370001,87089900,-,0,0,232400-003334,12,0,0,,
01/07/2023,003335,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010158,L001117280NCPAA,SIDE MEMBER BACK FRAME RH L-90-00040590,4,78.04,0,312.16,9,-,1001344- Dt.24/05/23,,28.09,28.09,0,0,GVM,40,01/07/2023 16:00:42,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010158,94012000,-,0,0,232400-003335,,0,0,,
01/07/2023,003335,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010157,L001117282NCPAA,SIDE MEMBER BACK FRAME LH L-90-00040591,26,78.04,0,2029.04,9,-,1001344- Dt.24/05/23,,182.61,182.61,0,0,GVM,40,01/07/2023 16:00:42,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010157,94012000,-,0,0,232400-003335,,0,0,,
01/07/2023,003336,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010343,L001738381NCPAD,HANDLE ADJUSTER TOWEL BAR Z101,300,58.46,0,17538,9,-,1001415 Dt.14/05/23,,1578.42,1578.42,0,0,GVM,40,01/07/2023 16:12:42,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010343,94012000,-,0,0,232400-003336,6,0,0,,
01/07/2023,003336,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010344,L001760195NCPAD,ASM HANDLE - ADJUSTER TOWEL BAR,200,90.29,0,18058,9,-,1001415 Dt.14/05/23,,1625.22,1625.22,0,0,GVM,40,01/07/2023 16:12:42,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010344,94012000,-,0,0,232400-003336,8,0,0,,
01/07/2023,003336,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010345,L001760194NCPAC,TUBE HANDLE ADJUSTER,200,61.21,0,12242,9,-,1001415 Dt.14/05/23,,1101.78,1101.78,0,0,GVM,40,01/07/2023 16:12:42,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010345,94012000,-,0,0,232400-003336,4,0,0,,
01/07/2023,003337,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92310277,L001577353NCPAC,CVR- LATCH LH STRUCTURAL,259,80.98,0,20973.82,9,-,1001252 Dt.22/05/23,,1887.64,1887.64,0,0,GVM,40,01/07/2023 16:14:29,94012000,000099,04/06/2023,-,Y,NOS,-,,2755041004V,-,-,,92310277,94012000,-,0,0,232400-003337,6,0,0,,
01/07/2023,003338,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020035,L002372236LBLAA,MANUAL P112 PASSIVE TRACK ASSEMBLY 120MM,110,176.49,0,19413.9,9,-,1001344- DT.24/05/23,,1747.25,1747.25,0,0,GVM,40,01/07/2023 16:41:45,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,01/07/2023,97020035,94012000,-,0,0,232400-003338,4,0,0,,
01/07/2023,003338,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020034,L002372235LBLAA,MANUAL P112 ACTIVE TRACK ASSEMBLY 120MM,110,117.36,0,12909.6,9,-,1001344- DT.24/05/23,,1161.86,1161.86,0,0,GVM,40,01/07/2023 16:41:45,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,01/07/2023,97020034,94012000,-,0,0,232400-003338,6,0,0,,
01/07/2023,003339,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010343,L001738381NCPAD,HANDLE ADJUSTER TOWEL BAR Z101,100,58.46,0,5846,9,-,1001415 Dt.14/05/23,,526.14,526.14,0,0,GVM,40,01/07/2023 16:43:59,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010343,94012000,-,0,0,232400-003339,2,0,0,,
01/07/2023,003340,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010085,2B030278,BOLERO FRESH CO DRIVER MOUNTING,35,382.88,0,13400.8,9,-,1001344- Dt.24/05/23,,1206.07,1206.07,0,0,GVM,40,01/07/2023 16:51:29,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010085,94012000,-,0,0,232400-003340,1,0,0,,
01/07/2023,003341,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010047,20030274,3RD LEG DIDX,60,46.01,0,2760.6,9,-,1001344- Dt.24/05/23,,248.45,248.45,0,0,GVM,40,01/07/2023 16:56:05,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010047,94012000,-,0,0,232400-003341,1,0,0,,
01/07/2023,003342,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370006,D8MS-38652,CENTRE MOUNTING BRACKET ASSY,120,33.65,0,4038,14,-,PO-S0034 Dt.01/04/23,,565.32,565.32,0,0,GVM,40,01/07/2023 18:03:04,87089900,000001,03/04/2023,-,Y,NOS,87089900,,N/A,-,-,,92370006,87089900,-,0,0,232400-003342,2,0,0,,
01/07/2023,003342,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370002,D8MS-24654,S201 LOVER PIVOT HINGE ASSY LH,216,108.84,0,23509.44,14,-,PO-S0034 Dt.01/04/23,,3291.32,3291.32,0,0,GVM,40,01/07/2023 18:03:04,87089900,000001,03/04/2023,-,Y,NOS,-,,N/A,-,-,,92370002,87089900,-,0,0,232400-003342,12,0,0,,
01/07/2023,003343,MSKH SEATING SYSTEMS INDIA ( P ) LTD.,16M029,92370003,D8MS-24660,S201 LOWER PIVOT HINGE ASSY CENTER,108,183.2,0,19785.6,14,-,PO-S0034 Dt.01/04/23,,2769.98,2769.98,0,0,GVM,40,01/07/2023 19:07:30,87089900,000001,03/04/2023,-,Y,NOS,-,,N/A,-,-,,92370003,87089900,-,0,0,232400-003343,9,0,0,,
01/07/2023,003344,LEAR AUTOMOTIVE INDIA PVT.LTD.KHED,16L009,92010185,L0144920AA03,BRKT- FERROUS M2EL LATCH HOUSING,1000,18.39,0,18390,9,-,1001252 Dt.22/05/23,,1655.1,1655.1,0,0,GVM,40,01/07/2023 19:18:04,94012000,000099,04/06/2023,-,Y,NOS,94012000,,2755041004V,-,-,,92010185,94012000,-,0,0,232400-003344,5,0,0,,
01/07/2023,003345,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010188,L0418878AA03,TOWEL BAR  TUBE U301 1R,100,28.59,0,2859,9,-,1001415 DT.14/05/23,,257.31,257.31,0,0,GVM,40,01/07/2023 21:19:22,94012000,000098,04/06/2023,-,Y,NOS,94012000,,-,-,-,01/07/2023,92010188,94012000,-,0,0,232400-003345,2,0,0,,
02/07/2023,003346,VIVA ENTERPRISES,06V132,22030001,-,POWDER BLACK SATIN,20,195.55,0,3911,9,-,,,351.99,351.99,0,0,GVM,4B,02/07/2023 11:48:46,,,,,Y,KGS,39079990,,-,-,-,,22030001,72199090,,0,,232400-003346,0,0,0,,
02/07/2023,003346,VIVA ENTERPRISES,06V132,22040001,-,POWDER BLACK MATT,20,231.22,0,4624.4,9,-,,,416.2,416.2,0,0,GVM,4B,02/07/2023 11:48:46,,,,,Y,KGS,39079990,,-,-,-,,22040001,72199090,,0,,232400-003346,0,0,0,,
02/07/2023,003346,VIVA ENTERPRISES,06V132,22080004,-,POWDER PENCIL GRAY,10,250,0,2500,9,-,,,225,225,0,0,GVM,4B,02/07/2023 11:48:46,,,,,Y,KGS,39079990,,-,-,-,,22080004,72199090,,0,,232400-003346,0,0,0,,
02/07/2023,003347,SCHNEIDER ELECTRIC INFRA LTD,16S038,91222759,45110-200-01-N,HANGER CLIP FOR FLATWISE HANGER,700,24.13,0,16891,18,-,1105145052 Dt.13/04/23,,3040.38,0,0,0,KAKDE,40,02/07/2023 16:02:27,85381010,000019,13/04/2023,-,Y,NOS,-,,24192201057,-,-,,91222759,85381010,-,0,0,232400-003347,,0,0,,
02/07/2023,003348,SCHNEIDER ELECTRIC INFRA LTD,16S038,91222759,45110-200-01-N,HANGER CLIP FOR FLATWISE HANGER,700,24.13,0,16891,18,-,1105173050 Dt.30/06/23,,3040.38,0,0,0,KAKDE,40,02/07/2023 16:05:13,85381010,000146,30/06/2023,-,Y,NOS,-,,24192201057,-,-,,91222759,85381010,-,0,0,232400-003348,,0,0,,
02/07/2023,003348,SCHNEIDER ELECTRIC INFRA LTD,16S038,91223020,45216-137-10-N,FG-  N HANGER SLING (HF25E)  45216-137-10-N,14,212.4,0,2973.6,18,-,1105173050 Dt.30/06/23,,535.25,0,0,0,KAKDE,40,02/07/2023 16:05:13,85381010,000146,30/06/2023,-,Y,NOS,,,24192201057,-,-,,91223020,85381010,-,0,0,232400-003348,,0,0,,
02/07/2023,003349,LEAR AUTOMOTIVE INDIA PRIVATE LIMITED,16L041,92010097,L0246101,DISC MINI,17000,4.42,0,75140,18,-,1001643- Dt.20/06/23,,13525.2,0,0,0,GVM,40,02/07/2023 16:21:51,94012000,000124,21/06/2023,-,Y,NOS,94012000,,33611603748,-,-,,92010097,94012000,-,0,0,232400-003349,17,0,0,,
02/07/2023,003350,SUYASH METATECH PVT. LTD.,06S632,72015538,-,SF_2900530X_3RD ROW TUBE CUTTING_25.40X1.5X932  MM +/- 0.5 MM,320,83.23,0,26633.6,9,-,,,2397.02,2397.02,0,0,GVM,4B,02/07/2023 17:21:36,,,,,Y,NOS,-,,-,-,-,,72015538,72199090,00,0,,232400-003350,0,0,0,,
02/07/2023,003351,SCHNEIDER ELECTRIC INDIA PVTL TD-A NAGAR,16S061,91020001,SK91111,BRACKET ASSY FN 125,420,61.49,0,25825.8,9,-,-1530480364 Dt.12/04/23,,2324.32,2324.32,0,0,GVM,40,02/07/2023 19:04:38,85381010,000127,23/06/2023,-,Y,NOS,85381010,,-,-,-,,91020001,85381010,-,0,0,232400-003351,14,0,0,,
02/07/2023,003352,SAURER TEXTILE SOLUTIONS PVT.LTD.,16S031,92160004,712576311D,SAURER_712576311DHOOK,1000,10.72,0,10720,18,-,4530045399. Dt.22/03/23,,1929.6,0,0,0,GVM,40,02/07/2023 19:05:34,84483290,000072,21/05/2023,-,Y,NOS,-,,24171102012,-,-,,92160004,84483290,-,0,0,232400-003352,1,0,0,,
02/07/2023,003353,SAURER TEXTILE SOLUTIONS PVT.LTD.,16S031,92160009,TP760234331D,LEVER 6023433,200,57.43,0,11486,18,-,4530044867.. Dt.15/02/23,,2067.48,0,0,0,GVM,40,02/07/2023 19:06:33,84483290,000033,16/04/2023,-,Y,NOS,94012000,,24171102012,-,-,,92160009,84483290,-,0,0,232400-003353,4,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010193,20040516,SLIDER PASSIVE NGS 8STR WITH M8 BOLT,80,118.38,0,9470.4,9,-,1001344- DT.24/05/23,,852.34,852.34,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,02/07/2023,92010193,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010199,2B040516,SLIDER PASSIVE BOLERO FRESH WITH M8 BOLT,120,119.35,0,14322,9,-,1001344- DT.24/05/23,,1288.98,1288.98,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,02/07/2023,92010199,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010204,20040030,SLIDER PASSIVE DR MARSHAL 2000,100,118.38,0,11838,9,-,1001344- DT.24/05/23,,1065.42,1065.42,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,02/07/2023,92010204,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010197,2B040515,SLIDER ACTIVE DRIVER BOLERO FRESH WITH BOLT,60,176.42,0,10585.2,9,-,1001344- DT.24/05/23,,952.67,952.67,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,02/07/2023,92010197,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010191,20040515,SLIDER ACTIVE DRIVER NGS 8STR WITH M8 BOLT,80,176.46,0,14116.8,9,-,1001344- DT.24/05/23,,1270.51,1270.51,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,02/07/2023,92010191,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010198,2B040520,SLIDER ACTIVE CO-DRIVER LH POWDER COATED,60,176.49,0,10589.4,9,-,1001344- DT.24/05/23,,953.05,953.05,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,02/07/2023,92010198,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010087,2B030277,BOLERO FRESH DRIVER MOUNTING,30,325.03,0,9750.9,9,-,1001344- Dt.24/05/23,,877.58,877.58,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010087,94012000,-,0,0,232400-003354,,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010085,2B030278,BOLERO FRESH CO DRIVER MOUNTING,20,382.88,0,7657.6,9,-,1001344- Dt.24/05/23,,689.18,689.18,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,,92010085,94012000,-,0,0,232400-003354,,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,92010203,20040371,SLIDER ASSY ACTIVE SINGLE CAB COMM LOOK,100,175.33,0,17533,9,-,1001344- DT.24/05/23,,1577.97,1577.97,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,94012000,,27550410004-V,-,-,02/07/2023,92010203,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020034,L002372235LBLAA,MANUAL P112 ACTIVE TRACK ASSEMBLY 120MM,160,117.36,0,18777.6,9,-,1001344- DT.24/05/23,,1689.98,1689.98,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,02/07/2023,97020034,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003354,LEAR AUTOMOTIVE (I) PVT.LTD.-II,16L005,97020035,L002372236LBLAA,MANUAL P112 PASSIVE TRACK ASSEMBLY 120MM,160,176.49,0,28238.4,9,-,1001344- DT.24/05/23,,2541.46,2541.46,0,0,GVM,40,02/07/2023 21:43:49,94012000,000084,27/05/2023,-,Y,NOS,-,,27550410004-V,-,-,02/07/2023,97020035,94012000,-,0,0,232400-003354,-,0,0,,
02/07/2023,003355,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010270,L0755431AA,ASM ADJUSTER 2 WAY MNL DR SLX 150MM ACTIVE,50,185.83,0,9291.5,9,-,1001415 Dt.14/05/23,,836.24,836.24,0,0,KRC,40,02/07/2023 21:29:18,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010270,94012000,-,0,0,232400-003355,5,0,0,,
02/07/2023,003355,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010272,L0755442AA,ASM ADJUSTER 2 WAY MNLCO DR SLX 150MM ACTIVE,50,185.83,0,9291.5,9,-,1001415 Dt.14/05/23,,836.24,836.24,0,0,KRC,40,02/07/2023 21:29:18,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010272,94012000,-,0,0,232400-003355,5,0,0,,
02/07/2023,003355,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010289,L0755487AA,ASM ADJUSTER 2 WAY MNL,100,117.56,0,11756,9,-,1001415 Dt.14/05/23,,1058.04,1058.04,0,0,KRC,40,02/07/2023 21:29:18,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010289,94012000,-,0,0,232400-003355,5,0,0,,
02/07/2023,003356,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010290,L0755490AA,ASM ADJUSTER 2 WAY MNL,100,118.36,0,11836,9,-,1001415 Dt.14/05/23,,1065.24,1065.24,0,0,KRC,40,02/07/2023 21:30:00,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010290,94012000,-,0,0,232400-003356,5,0,0,,
02/07/2023,003356,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010273,L0755452AA,ASM ADJUSTER 2 WAY MNL DR SLE 150MM ACTIVE,50,188.13,0,9406.5,9,-,1001415 Dt.14/05/23,,846.58,846.58,0,0,KRC,40,02/07/2023 21:30:00,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010273,94012000,-,0,0,232400-003356,5,0,0,,
02/07/2023,003356,LEAR AUTOMOTIVE INDIA PVT LTD-JIT,16L048,92010275,L0755459AA,ASM ADJUSTER 2 WAY MNLCO DR SLE 150MM ACTIVE,50,188.13,0,9406.5,9,-,1001415 Dt.14/05/23,,846.58,846.58,0,0,KRC,40,02/07/2023 21:30:00,94012000,000098,04/06/2023,-,Y,NOS,-,,-,-,-,,92010275,94012000,-,0,0,232400-003356,5,0,0,,
